data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
,,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#adm3+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,#affected+killed,,#country+code
6766801,275,PSE6774,6774,2020-01-31,2020,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Muslim Group (Palestine),7,78,Middle East,Palestine,West Bank,Tubas,,Khirbet ar-Ras al-Ahmar,32.2726,35.4932,1,Al Nour,Regional,"On January 31, Israeli forces attacked Palestinian worshippers during the Friday prayer in Khribet Ras Ahmar, in the Jordan Valley.",0,1580753124,PSE
6766802,275,PSE6765,6765,2020-01-31,2020,1,Riots,Mob violence,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Jericho,,Jericho,31.8667,35.4500,1,Al Nour,Regional,"On January 31, 48 Palestinians were injured in clashes with Israeli soldiers by live bullets, metal bullets and tear gas. Clashes erupted between Palestinians and Israeli forces in Jericho. [size=no report]",0,1580753124,PSE
6766803,275,PSE6766,6766,2020-01-31,2020,1,Riots,Mob violence,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Nablus,,Nablus,32.2211,35.2544,1,Al Nour,Regional,"On January 31, 48 Palestinians were injured in clashes with Israeli soldiers by live bullets, metal bullets and tear gas. Clashes erupted between Palestinians and Israeli forces in Nablus City. Israeli forces fired rubber bullets and tear gas at Palestinians, which led to the injury of 7. [size=no report]",0,1580753124,PSE
6766805,275,PSE6770,6770,2020-01-31,2020,1,Riots,Mob violence,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Ramallah,,Bayta at Tahta,32.1387,35.2837,1,Al Nour,Regional,"On January 31, clashes erupted between Palestinian worshippers and Israeli forces during the Friday prayer at the Bayta intersection south of Nablus. [size=no report]",0,1580753124,PSE
6766807,275,PSE6768,6768,2020-01-31,2020,1,Riots,Mob violence,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Qalqilya,,Qalqilyah,32.1897,34.9706,1,Al Nour,Regional,"On January 31, 48 Palestinians were injured in clashes with Israeli soldiers by live bullets, metal bullets and tear gas. Clashes erupted between Palestinians and Israeli forces in Qalqiliyah. [size=no report]",0,1580753124,PSE
6766665,275,PSE6753,6753,2020-01-30,2020,1,Riots,Violent demonstration,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Ramallah,,Al Bireh,31.9053,35.2150,1,Al Nour; Al Ghad (Jordan),Regional,"On January 30, clashes erupted between Palestinians demonstrating against the Deal of the Century and Israeli forces at the entrance to al Bireh. Rioters hurled rocks at Israeli soldiers and set alight tyres. Israeli soldiers responded by firing tear gas and rubber bullets at Palestinians. [size=no report]",0,1580753124,PSE
6766699,275,PSE6743,6743,2020-01-30,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Dayr al Balah,31.4178,34.3503,2,Al Ghad (Jordan),Regional,"On January 30, Israeli aircrafts fired several missiles at lands in the Abu Al-Ajin area, east of Deir Al-Balah in the central Gaza Strip. The attack caused material damage.",0,1580753124,PSE
6766700,275,PSE6744,6744,2020-01-30,2020,1,Explosions/Remote violence,Air/drone strike,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,2,Al Ghad (Jordan),Regional,"On January 30, Israeli aircrafts fired several missiles at a Palestinian resistance position west of Khan Yunis in the southern Gaza Strip. The attack caused damage to nearby buildings but no injuries were reported.",0,1580753124,PSE
6766706,275,PSE6750,6750,2020-01-30,2020,1,Riots,Violent demonstration,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Hebron,,Sair,31.5786,35.1402,1,Al Ghad (Jordan),Regional,"On January 30, clashes erupted between Palestinians demonstrating against the Deal of the Century and Israeli forces in the Hebron town of Sair. [size=no report]",0,1580753124,PSE
6766718,275,PSE6749,6749,2020-01-30,2020,1,Riots,Mob violence,Rioters (Palestine),Students (Palestine); Refugees/IDPs (Palestine),5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Hebron,,Mukhayyam al Arrub,31.6230,35.1371,1,Al Ghad (Jordan),Regional,"On January 30, clashes erupted between Palestinian students and Israeli soldiers at the entrance to the Al Arrub refugee camp north of Hebron. Israeli forces used tear-gas to disperse students, which caused dozens of them to suffer from tear-gas inhalation. [size=no report]",0,1580753124,PSE
6766975,275,PSE6748,6748,2020-01-30,2020,1,Riots,Mob violence,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,Jerusalem Post,Regional,"On January 30, clashes erupted between Palestinians and Israeli forces in Hebron. Palestinian rioters hurled Molotov Cocktails at soldiers. No injuries were reported. [size=no report]",0,1580753124,PSE
6766977,275,PSE6745,6745,2020-01-30,2020,1,Protests,Protest with intervention,Protesters (Palestine),Students (Palestine),6,Military Forces of Israel (2009-),,8,68,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,2,Jerusalem Post,Regional,"On January 30, Palestinian students demonstrated against the Deal of the Century near the border with Israel, near Khan Yunis. Israeli forces used tear-gas to disperse them. [size=no report]",0,1580753124,PSE
6766723,275,PSE6755,6755,2020-01-30,2020,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),Labour Group (Palestine),7,78,Middle East,Palestine,West Bank,Tulkarm,,Tulkarm,32.3104,35.0286,2,Al Ghad (Jordan),Regional,"On January 30, dozens of Palestinian workers on their way to work suffered from tear-gas inhalation when Israeli forces fired it at them north of Tulkarm.",0,1580753124,PSE
6766981,275,PSE6751,6751,2020-01-30,2020,1,Violence against civilians,Attack,Military Forces of Israel (2009-),,8,Civilians (Palestine),,7,78,Middle East,Palestine,West Bank,Jericho,,Jericho,31.8667,35.4500,1,Jerusalem Post,Regional,"On January 30, Israeli forces fired tear-gas at Palestinians in Jericho. A reason for the attack was not provided.",0,1580753124,PSE
6766788,275,PSE6746,6746,2020-01-30,2020,1,Protests,Excessive force against protesters,Protesters (Palestine),Students (Palestine),6,Military Forces of Israel (2009-),,8,68,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khuzaa,31.3069,34.3572,2,Al Nour,Regional,"On January 30, Palestinian students demonstrated against the Deal of the Century near the border with Israel, east of the town of Khuzaa. Israeli forces opened fire at protesters and used tear-gas to disperse them. [size=no report]",0,1580753124,PSE
6766794,275,PSE6754,6754,2020-01-30,2020,1,Protests,Protest with intervention,Protesters (Palestine),,6,Military Forces of Israel (2009-),,8,68,Middle East,Palestine,West Bank,Ramallah,,Ramallah,31.8996,35.2042,1,Al Nour,Regional,"On January 30, Palestinians demonstrated against the Deal of the Century at the northern entrance to Ramallah when Israeli forces suppressed the demonstration by firing tear-gas at Palestinians. [size=no report]",0,1580753124,PSE
6766796,275,PSE6747,6747,2020-01-30,2020,1,Strategic developments,Looting/property destruction,Hamas Movement,,3,Military Forces of Israel (2009-),,8,38,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Lahya,31.5464,34.4951,2,Al Nour,Regional,"Property destruction: On January 30, Palestinian resistance factions shot at an Israeli spy drone flying over the northern Gaza Strip. The attack triggered warning sirens in the Yad Mordechai Settlement.",0,1580753124,PSE
6766797,275,PSE6752,6752,2020-01-30,2020,1,Riots,Mob violence,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Nablus,,Nablus,32.2211,35.2544,1,Al Nour,Regional,"On January 30, clashes erupted between Palestinians and Israeli forces in Nablus City. Israeli forces fired tear-gas and rubber bullets which injured 7 Palestinians. [size=no report]",0,1580753124,PSE
6766858,275,PSE6741,6741,2020-01-29,2020,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,West Bank,Tubas,,Tubas,32.3209,35.3699,2,BBC News,International,"On January 29, Palestinians in the Jordan Valley held a demonstrative march in rejection of the Deal of the Century. [size=no report]",0,1580753124,PSE
6766859,275,PSE6738,6738,2020-01-29,2020,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,BBC News,International,"On January 29, dozens of Palestinians demonstrated against the Deal of the Century in Hebron City. [size=dozens]",0,1580753124,PSE
6766860,275,PSE6736,6736,2020-01-29,2020,1,Riots,Mob violence,Rioters (Palestine),Students (Palestine),5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Al Quds,,Abu Dis,31.7622,35.2617,1,BBC News,International,"On January 29, students of the Al Quds University clashed with Israeli soldiers in Jerusalem's Abu Dis neighbourhood. [size=no report]",0,1580753124,PSE
6766862,275,PSE6742,6742,2020-01-29,2020,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,West Bank,Tulkarm,,Tulkarm,32.3104,35.0286,1,BBC News,International,"On January 29, dozens of Palestinians demonstrated against the Deal of the Century in Tulkarm City. [size=dozens]",0,1580753124,PSE
6766661,275,PSE6733,6733,2020-01-29,2020,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,1,Al Nour; AP,Regional-International,"On January 29, thousands of Palestinians in Gaza City took to the streets to demonstrated ahead of Trump's Deal of the Century announcement. Demonstrators burned American and Israeli flags as well as pictures of Trump and Netanyahu. [size=thousands]",0,1580753124,PSE
6766662,275,PSE6735,6735,2020-01-29,2020,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Israel (2009-),,8,Hamas Movement,,3,38,Middle East,Palestine,Gaza Strip,North Gaza,,Bayt Hanun,31.5353,34.5358,1,Twitter; Liveuamap,Local partner-New media,"On 29 January 2020, Israeli military forces shelled Hamas positions in Bayt Hanun. No casualties reported by source.",0,1580753124,PSE
6766663,275,PSE6737,6737,2020-01-29,2020,1,Riots,Violent demonstration,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Bethlehem,,Bethlehem,31.7049,35.2038,1,AFP; Al Nour,Regional-International,"On January 29, violent clashes erupted between Palestinian rioters and Israeli forces in Bethlehem. Palestinians hurled rocks at soldiers as they were demonstrating against the newly released ""Peace Plan"", also called the Deal of the Century. Israeli forces replied by firing tear gas. [size=no report]",0,1580753124,PSE
6766664,275,PSE6739,6739,2020-01-29,2020,1,Riots,Violent demonstration,Rioters (Palestine),Refugees/IDPs (Palestine),5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Hebron,,Mukhayyam al Arrub,31.6230,35.1371,1,Liveuamap; Twitter,Local partner-New media,"On 29 January 2020, Palestinian rioters clashed with Israeli military forces, 41 Palestinians were injured in Mukhayyam al Arrub. No reason for demonstration reported, but it was likely related to demonstrations occurring across the West Bank against the 'Deal of the Century' [size=no report]",0,1580753124,PSE
6766687,275,PSE6740,6740,2020-01-29,2020,1,Riots,Violent demonstration,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Ramallah,,Ramallah,31.8996,35.2042,2,AFP,International,"On January 29, clashes erupted between Palestinians demonstrating against the Deal of the Century and Israeli soldiers near Ramallah. Israeli forces opened fire at Palestinians, injuring several. At least 3 Palestinians were hospitalized. [size=no report]",0,1580753124,PSE
6766689,275,PSE6734,6734,2020-01-29,2020,1,Riots,Violent demonstration,Rioters (Palestine),,5,,,0,50,Middle East,Palestine,Gaza Strip,Khan Yunis,,Khan Yunis,31.3402,34.3063,1,AFP,International,"On January 29, a demonstration was held in Khan Yunis in rejection of the Deal of the Century. Rioters set alight tyres and held up banners saying ""united against the deal of the century"". [size=no report]",0,1580753124,PSE
6766848,275,PSE6720,6720,2020-01-28,2020,1,Protests,Peaceful protest,Protesters (Palestine),,6,,,0,60,Middle East,Palestine,Gaza Strip,Gaza,,Gaza,31.5000,34.4667,1,Arab News,Regional,"On January 28, thousands of Palestinians in Gaza City took to the streets to demonstrated ahead of Trump's Deal of the Century announcement. Demonstrators burned American and Israeli flags as well as pictures of Trump and Netanyahu. [size=thousands]",0,1580753124,PSE
6766864,275,PSE6724,6724,2020-01-28,2020,1,Riots,Violent demonstration,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Hebron,,Hebron,31.5294,35.0938,1,BBC News,International,"On January 28, clashes erupted in Hebron's Bayt Amer district between Palestinians and Israeli soldiers after Trump unveiled his Israeli-Palestinian peace plan. [size=no report]",0,1580753124,PSE
6766658,275,PSE6719,6719,2020-01-28,2020,1,Protests,Peaceful protest,Protesters (Palestine),Refugees/IDPs (Palestine),6,,,0,60,Middle East,Palestine,Gaza Strip,Deir Al Balah,,Maghazi,31.4214,34.3865,1,Liveuamap; Twitter,Local partner-New media,"On 28 January 2020, Palestinians protested against the 'deal of the century' in Maghazi refugee camp, Gaza. [size=no report]",0,1580753124,PSE
6766659,275,PSE6723,6723,2020-01-28,2020,1,Riots,Violent demonstration,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Bethlehem,,Bethlehem,31.7049,35.2038,1,Twitter; Liveuamap,Local partner-New media,"On 28 January 2020, a demonstrative march took place in Bethlehem city. Clashes erupted between Palestinians and Israeli forces. No casualties reported by source. [size=no report]",0,1580753124,PSE
6766660,275,PSE6729,6729,2020-01-28,2020,1,Riots,Violent demonstration,Rioters (Palestine),,5,,,0,50,Middle East,Palestine,West Bank,Qalqilya,,Kafr Qaddum,32.2216,35.1447,1,Twitter; Liveuamap,Local partner-New media,"On 28 January 2020, rioters set fire to rubber tires in demonstration against the 'deal of the century' in Kfar Qaddum of Qalqilya district. [size=no report]",0,1580753124,PSE
6766688,275,PSE6730,6730,2020-01-28,2020,1,Riots,Violent demonstration,Rioters (Palestine),,5,Military Forces of Israel (2009-),,8,58,Middle East,Palestine,West Bank,Ramallah,,Ramallah,31.8996,35.2042,2,AFP,International,"On January 28, approximately 200 Palestinians demonstrated against Trump's Peace Plan near Ramallah and clashed with Israeli soldiers. One Palestinian was injured by a rubber bullet and 12 others suffered from tear-gas inhalation. [size=approximately 200]",0,1580753124,PSE
6766690,275,PSE6732,6732,2020-01-28,2020,1,Strategic developments,Change to group/activity,Military Forces of Israel (2009-),,8,,,0,80,Middle East,Palestine,West Bank,Tubas,,Tubas,32.3209,35.3699,2,AFP,International,"Security measures: On January 28, the Israeli Military reinforced their infantry troops along the Jordan Valley in anticipation of riots due to the newly released Peace Plan (Deal of the Century).",0,1580753124,PSE
